ProbeID	ESJ1	isp2	ESJ1	isp2
1426842_at	1594.6	1861.5	P	P
1426843_at	122.5	307.6	A	P
1426844_a_at	1423	1374.3	P	P
1426845_at	1825.2	2060	P	P
1426846_at	1651.1	1614.6	P	P
1426847_at	166	242.3	A	A
1426848_at	367.9	508.6	P	P
1426849_at	268.6	541.7	M	P
1426850_a_at	525.9	489.6	P	P
1426851_a_at	135.8	43.9	P	P
1426852_x_at	103.9	36.9	P	M
1426853_at	3772.3	10971.3	P	P
1426854_a_at	20260.4	17981.5	P	P
1426855_at	102.3	331.9	A	P
1426856_at	197.9	156.9	P	P
1426857_a_at	505.8	612.9	P	P
1426858_at	538.6	844	P	P
1426859_at	95	246.2	A	P
1426860_at	1276.1	1713.4	P	P
1426861_at	565.5	965.9	P	P
1426862_at	210.1	646.8	P	P
1426863_at	382.7	461.9	P	P
1426864_a_at	188.8	100	P	A
1426865_a_at	254.4	133	P	P
1426866_at	164.9	186.7	P	P
1426867_at	23.2	1.5	A	A
1426868_x_at	47	32.4	A	A
1426869_at	65.6	31.8	A	A
1426870_at	938.2	826.9	P	P
1426871_at	562	627.6	P	P
1426872_at	42.2	188.9	A	A
1426873_s_at	558.4	1151.4	P	P
1426874_at	2214.1	1632.9	P	P
1426875_s_at	395.1	560.9	P	P
1426876_at	50.8	92.7	A	P
1426877_a_at	3192.5	3174.9	P	P
1426878_at	560.9	1008.3	P	P
1426879_at	627.9	461.5	P	P
1426880_at	1758.3	2502.1	P	P
1426881_at	883.8	773.1	P	P
1426882_at	994.8	863	P	P
1426883_at	103.1	74.9	A	A
1426884_at	1805.6	2242	P	P
1426885_a_at	6227.8	6042.7	P	P
1426886_at	972.8	1607	P	P
1426887_at	414.1	243.3	P	P
1426888_at	344.4	1249.7	P	P
1426889_at	232.8	164.2	M	A
1426890_a_at	573.6	1806.5	P	P
1426891_at	1050.1	1876	P	P
1426892_at	51.3	15.2	A	A
1426893_at	36.6	92.5	A	P
1426894_s_at	335.9	342.4	P	P
1426895_at	2226.4	2452.9	P	P
1426896_at	293.4	292.3	P	P
1426897_at	1843.7	2193.4	P	P
1426898_at	187.1	264.7	A	P
1426899_at	692.3	857.5	P	P
1426900_at	4173.2	8246.4	P	P
1426901_s_at	355.6	278	P	P
1426902_at	524.2	639.4	P	P
1426903_at	1169.9	1604.3	P	P
1426904_s_at	1206.5	961.4	P	P
1426905_a_at	2111.1	1744.1	P	P
1426906_at	2.3	7.7	A	M
1426907_s_at	285.8	327.9	P	P
1426908_at	823.1	554	P	P
1426909_at	1023.3	1373.9	P	P
1426910_at	3809.9	2327	P	P
1426911_at	143.2	89.5	A	P
1426912_at	3491	3683.8	P	P
1426913_at	301.1	269.6	P	P
1426914_at	229.1	142.9	P	P
1426915_at	1317	709.8	P	P
1426916_at	269.9	605.6	P	P
1426917_s_at	185.7	305.8	P	P
1426918_at	1711.3	1375.3	P	P
1426919_at	28.5	23.4	A	M
1426920_x_at	48.1	23.8	P	A
1426921_at	822.3	1297.6	A	P
1426922_s_at	982	1760.4	P	P
1426923_at	3454	4292.8	P	P
1426924_at	1943.7	1871.9	P	P
1426925_at	20.1	112.8	A	P
1426926_at	1447.7	1358.7	P	P
1426927_at	112.1	139.1	A	A
1426928_at	117.3	129.4	P	P
1426929_at	139.4	149.9	P	P
1426930_at	152.8	328.5	P	P
1426931_s_at	4402.4	3361.3	P	P
1426932_at	631.3	993.6	P	P
1426933_at	2289	1740.9	P	P
1426934_at	220.6	244.3	P	P
1426935_at	3.4	6.3	A	A
1426936_at	181.2	5793	P	P
1426937_at	6.5	20.7	A	A
1426938_at	215	114.1	P	P
1426939_at	1111.3	1550.9	P	P
1426940_at	432.7	585.5	P	P
1426941_at	5	11.7	A	A
1426942_at	18	22.9	A	A
1426943_at	680.9	718.8	P	P
1426944_at	1689.8	2227.1	P	P
1426945_at	6143.2	9026.8	P	P
1426946_at	9266.8	9639.9	P	P
1426947_x_at	422.6	231.1	P	P
1426948_at	1753.9	2276.8	P	P
1426949_s_at	2379.6	2791.8	P	P
1426950_at	228.8	451.9	P	P
1426951_at	91.6	92	A	P
1426952_at	115.3	75.7	P	A
1426953_at	4134.6	2677.5	P	P
1426954_at	2321.3	2238.1	P	P
1426955_at	2244	3439.2	P	P
1426956_a_at	3640.9	1824.8	P	P
1426957_at	1719.8	966.2	P	P
1426958_at	494.9	962.4	P	P
1426959_at	142.8	89.4	P	P
1426960_a_at	66.4	54.4	P	P
1426961_at	2498.4	1741.7	P	P
1426962_at	1014.6	1366.3	P	P
1426963_at	290	452.6	P	P
1426964_at	3302.2	1480.7	P	P
1426965_at	416.2	393.3	P	P
1426966_at	784.3	1062.3	P	P
1426967_at	296.8	477	A	P
1426968_a_at	407.1	345.6	P	P
1426969_at	1001.3	2239	P	P
1426970_a_at	41.9	54	A	A
1426971_at	7.3	20.3	A	A
1426972_at	694.3	503.3	P	P
1426973_at	124.2	134.9	A	A
1426974_at	477.8	480.6	P	P
1426975_at	136.1	217.4	P	P
1426976_at	2014.4	1262.8	P	P
1426977_at	1052.5	956	P	P
1426978_at	1038.8	1055.9	P	P
1426979_at	501.7	368.2	P	P
1426980_s_at	1357.5	2978.3	P	P
1426981_at	317.7	702.9	P	P
1426982_at	471.7	473.4	P	P
1426983_at	363.5	472.8	P	P
1426984_at	204.7	153.5	P	P
1426985_s_at	1486.8	2023.1	P	P
1426986_at	1364.4	1721	P	P
1426987_at	109.5	56.9	A	P
1426988_at	81.5	176.7	A	P
1426989_at	231.4	537.6	M	P
1426990_at	21.8	18.6	A	P
1426991_at	146.7	397.2	P	P
1426992_at	764.3	638.7	P	P
1426993_at	86.7	124.3	A	P
1426994_at	782	541.4	P	P
1426995_a_at	1784.9	837.6	P	P
1426996_at	35.9	115.4	A	P
1426997_at	123.2	74.6	A	A
1426998_at	521.4	887	P	P
1426999_at	2254.6	2964.2	P	P
1427000_at	6.1	1.2	A	A
1427001_s_at	16.9	27.7	A	A
1427002_s_at	195.5	75.3	A	P
1427003_at	1459.8	1161.4	P	P
1427004_at	236.6	231.9	P	P
1427005_at	1150.2	617.2	P	P
1427006_at	437	542.9	P	P
1427007_at	39.6	59.8	A	P
1427008_at	42.9	17.6	A	A
1427009_at	727.9	1316.5	P	P
1427010_s_at	320.3	622.1	P	P
1427011_a_at	1141.1	2174.4	P	P
1427012_at	107.9	58.8	P	P
1427013_at	18.9	72.6	A	A
1427014_at	359.7	342.8	P	P
1427015_at	94.1	109.9	A	A
1427016_at	629.6	546	P	P
1427017_at	61.9	169.2	A	A
1427018_at	34.6	23.2	A	A
1427019_at	45.9	35.4	A	A
1427020_at	36	13.4	A	A
1427021_s_at	9806	11267.2	P	P
1427022_at	822.6	963.7	P	P
1427023_at	307.1	216.3	M	P
1427024_at	132.1	127.3	P	P
1427025_at	1387.8	1613.8	P	P
1427026_at	28.9	17.6	A	A
1427027_a_at	1933.5	2395	P	P
1427028_at	56.6	67.7	A	A
1427029_at	5.2	10.8	A	A
1427030_at	834.6	1026.5	P	P
1427031_s_at	631.9	685.3	P	P
1427032_at	3141.9	4148.3	P	P
1427033_at	657.8	703.4	A	P
1427034_at	35.2	29.3	A	A
1427035_at	952.1	2225.3	P	P
1427036_a_at	4412.9	4999.8	P	P
1427037_at	677.6	1558.8	P	P
1427038_at	359.1	227	P	M
1427039_at	491.3	995.8	P	P
1427040_at	363.9	582.9	P	P
1427041_at	103.5	57.8	A	P
1427042_at	71.6	117.3	P	P
1427043_s_at	239.1	247.7	P	P
1427044_a_at	221.6	395.4	A	P
1427045_at	10.8	29.7	A	A
1427046_at	569	1141.7	P	P
1427047_at	1122.7	2356.8	P	P
1427048_at	365	255.5	P	P
1427049_s_at	569.7	208.2	P	P
1427050_at	201.4	196.1	P	P
1427051_at	179.2	248.1	A	P
1427052_at	268.5	377.4	P	P
1427053_at	2.2	5.7	A	A
1427054_s_at	26	14.6	A	A
1427055_at	250.9	224.4	P	P
1427056_at	164.4	44.6	P	P
1427057_at	539.7	362.1	A	M
1427058_at	17778.1	18244.7	P	P
1427059_at	273.5	438.8	P	P
1427060_at	2264.8	2259.2	P	P
1427061_at	494.2	919.1	P	P
1427062_at	287	488.1	P	P
1427063_at	34.8	18.8	P	P
1427064_a_at	791.7	923.8	P	P
1427065_at	644.4	733.8	P	P
1427066_a_at	534.1	846.2	P	P
1427067_at	358	443.4	P	P
1427068_x_at	374.3	415.7	P	P
1427069_at	286.3	184.8	A	P
1427070_at	91.7	104.3	P	A
1427071_at	436.2	697	P	P
1427072_at	245.2	414.6	P	P
1427073_at	313	410.7	P	P
1427074_at	611.5	744.9	P	P
1427075_s_at	414.7	407.9	P	P
1427076_at	5.9	14.4	A	A
1427077_a_at	1023.9	1520.7	P	P
1427078_at	301.5	299.5	P	P
1427079_at	81.4	87.9	A	P
1427080_at	1016.4	1546.5	P	P
1427081_at	102.1	23.9	A	A
1427082_at	19.5	15.4	A	A
1427083_a_at	320.7	389.2	P	P
1427084_a_at	703.8	851.6	P	P
1427085_at	1584.2	602.3	P	P
1427086_at	397.2	51.3	A	A
1427087_at	982.5	608.9	P	P
1427088_at	482.2	785.7	P	P
1427089_at	1781.6	2430.8	P	P
1427090_at	909.1	952	P	P
1427091_at	107.9	150.4	A	A
1427092_at	1.7	0.9	A	A
1427093_at	102	224	A	P
1427094_at	2293.3	2084.1	P	P
1427095_at	247.2	426	P	P
1427096_s_at	76.1	142.2	P	P
1427097_at	1145.6	1329.2	P	P
1427098_at	506.7	788.5	P	P
1427099_at	637.1	1218.9	P	P
1427100_at	646.1	701.7	P	P
1427101_at	12.5	54.8	A	A
1427102_at	5.4	5.1	A	A
1427103_at	138.5	278.5	P	P
1427104_at	5.1	20.5	A	A
1427105_at	2480.3	1874.7	P	P
1427106_at	161.2	194.4	P	P
1427107_at	169.4	130.7	P	A
1427108_at	725.6	885.8	P	P
1427109_at	947	1597.4	P	P
1427110_at	477.7	1439.8	P	P
1427111_s_at	182	492	P	P
1427112_at	154.2	185.5	P	P
1427113_s_at	416.3	240	P	P
1427114_at	429.4	398.9	P	P
1427115_at	74.1	136.8	A	P
1427116_at	572.6	1054.4	P	P
1427117_at	523.3	743.2	P	P
1427118_at	56.6	29	A	A
1427119_at	58	40.6	A	A
1427120_at	1456.8	1506.4	P	P
1427121_at	129	72.8	P	A
1427122_at	17.8	0.3	A	A
1427123_s_at	20.8	3.6	A	A
1427124_at	65.8	29.6	A	A
1427125_s_at	678.9	401.1	P	P
1427126_at	519.5	256.9	P	P
1427127_x_at	725.9	367.6	P	P
1427128_at	262.3	497.5	M	P
1427129_a_at	4488.2	4384.2	P	P
1427130_x_at	37	47.9	A	P
1427131_s_at	1876.1	2022.2	P	P
1427132_at	150.3	319.9	P	P
1427133_s_at	160	131.4	P	P
1427134_at	865.7	1126.4	P	P
1427135_at	374.1	422.8	P	P
1427136_s_at	956.8	844	P	P
1427137_at	31.2	9	A	A
1427138_at	329.9	581.3	P	P
1427139_at	80	114.9	A	A
1427140_at	162.2	151.6	P	P
1427141_at	219.7	136.4	P	P
1427142_s_at	626.6	1318.1	P	P
1427143_at	4272	4220.1	P	P
1427144_at	3674.7	2561.3	P	P
1427145_at	89.2	23	A	A
1427146_at	60.3	80.4	A	A
1427147_at	966.3	1397.3	P	P
1427148_at	141.7	146	P	P
1427149_at	2.1	5.3	A	A
1427150_at	248.2	321.7	P	P
1427151_at	313.4	101	P	P
1427152_at	1307.9	876.1	P	P
1427153_at	2668.1	1898.9	P	P
1427154_at	47.4	2	A	A
1427155_at	13.6	35.5	A	A
1427156_s_at	209.8	202.8	P	P
1427157_at	56.8	130.1	M	P
1427158_at	3054.2	2517.6	P	P
1427159_at	666.7	1511.5	P	P
1427160_at	444.4	675.2	P	P
1427161_at	3237.7	3657.7	P	P
1427162_a_at	359.3	390.5	A	P
1427163_at	225.3	392.3	P	P
1427164_at	43.5	46.1	P	P
1427165_at	126.6	81.2	A	M
1427166_a_at	501.4	787.3	P	P
1427167_at	850	566.1	P	P
1427168_a_at	23.7	78.2	A	P
1427169_at	9.5	12.5	A	A
1427170_at	910.1	1141.6	P	P
1427171_at	1852.9	1431.6	P	P
1427172_at	533.8	578.9	P	P
1427173_a_at	3249.4	2777.8	P	P
1427174_at	716.6	1866.2	P	P
1427175_at	165.1	153.3	P	P
1427176_s_at	546.1	752.4	M	P
1427177_at	295.6	267.6	P	P
1427178_at	251.4	243	P	P
1427179_at	6.9	7.4	A	A
1427180_at	94.9	111.1	M	P
1427181_at	2.2	13.7	A	P
1427182_s_at	20.2	15	A	A
1427183_at	462.1	153.2	P	P
1427184_at	4.3	0.8	A	A
1427185_at	430.8	445.7	P	P
1427186_a_at	216.7	218.1	P	P
1427187_at	307.2	303.9	A	A
1427188_at	707.4	1134.5	P	P
1427189_at	1366.3	2047.8	P	P
1427190_at	892.1	618.7	P	P
1427191_at	53.2	65.5	A	A
1427192_a_at	2582.3	3392.6	P	P
1427193_at	94.3	347	P	P
1427194_a_at	748.5	660.1	P	P
1427195_at	477.5	437.6	P	P
1427196_at	35.7	43.6	A	A
1427197_at	1245.5	1336.5	P	P
1427198_at	101.8	125.6	A	P
1427199_at	157.2	258.4	P	P
1427200_at	387.2	324.3	P	P
1427201_at	27.4	44.1	A	P
1427202_at	588.5	515	P	P
1427203_at	97.2	141.4	A	P
1427204_at	1.9	1.8	A	A
1427205_x_at	114.3	101.5	P	P
1427206_at	310.5	711.5	P	P
1427207_s_at	1105.8	1441	P	P
1427208_at	2322.9	2837.4	P	P
1427209_at	107.7	150.1	P	P
1427210_at	500.8	536.9	P	P
1427211_at	25.2	31.4	A	A
1427212_at	650.8	749.5	P	P
1427213_at	632.3	283.2	P	P
1427214_at	33.3	46.9	A	A
1427215_at	20.4	1.7	A	A
1427216_at	13.8	7.4	A	A
1427217_at	43.8	47	A	P
1427218_at	335.8	234.8	P	P
1427219_at	27.4	6.9	A	A
1427220_a_at	6.4	1.7	A	A
1427221_at	24.9	10.5	A	A
1427222_a_at	7.3	1.5	A	A
1427223_a_at	26.8	12.2	A	A
1427224_at	13.3	20.3	A	A
1427225_at	657.8	655.7	P	P
1427226_at	628.3	1585.8	P	P
1427227_at	2.6	2	A	A
1427228_at	1209.2	777.4	P	P
1427229_at	739.4	1180	P	P
1427230_at	97.9	255.4	P	P
1427231_at	683.5	395.3	P	P
1427232_at	127.6	74.7	P	P
1427233_at	98.5	58.2	P	P
1427234_at	530.5	1258.9	P	P
1427235_at	1349	1422	P	P
1427236_a_at	416.9	461.4	P	P
1427237_at	3	2.6	A	A
1427238_at	6145.8	4988.8	P	P
1427239_at	107.8	235.1	P	P
1427240_at	400.7	1019.8	P	P
1427241_at	1160.8	1098.1	P	P
1427242_at	406.7	1037.9	P	P
1427243_at	1062.8	1571.9	P	P
1427244_at	440.1	397	P	P
1427245_at	592.9	772.3	P	P
1427246_at	53.8	100.1	P	P
1427247_at	51.8	20	P	P
1427248_at	3204.6	2391.9	P	P
1427249_x_at	23.6	0.3	A	A
1427250_at	7692	6244.2	P	P
1427251_at	274.4	501.2	P	P
1427252_at	5.4	87.8	A	P
1427253_s_at	3611.3	4251.5	P	P
1427254_at	591.9	520.6	P	P
1427255_s_at	681.5	802.9	P	P
1427256_at	568.8	274	P	P
1427257_at	41.6	97	A	A
1427258_at	2402	3708.9	P	P
1427259_at	422.9	400.7	P	P
1427260_a_at	14369	12223	P	P
1427261_at	584.4	766.7	P	P
1427262_at	30.1	8.8	A	A
1427263_at	5.5	4.3	A	A
1427264_at	46.1	9.8	A	A
1427265_at	7.5	109.5	A	A
1427266_at	1468.8	1245.5	P	P
1427267_at	7	61.3	A	P
1427268_at	26	1.9	A	A
1427269_at	1834.6	1344.2	P	P
1427270_a_at	998.2	930.6	P	P
1427271_at	1408.4	1068.4	P	P
1427272_at	29.4	24.9	P	P
1427273_at	257.3	415.7	P	P
1427274_at	283.2	263.8	P	P
1427275_at	10524.1	6661.8	P	P
1427276_at	1254.6	2293.9	P	P
1427277_at	209	95.7	P	P
1427278_at	51.4	177.1	A	P
1427279_at	13.3	48.8	A	A
1427280_at	7.8	3.7	A	A
1427281_at	1.6	7.2	A	A
1427282_a_at	775.9	531.3	P	P
1427283_at	380.8	483.7	P	P
1427284_a_at	462.8	590.9	P	P
1427285_s_at	197.9	201	P	P
1427286_at	32.3	30.2	A	P
1427287_s_at	67.8	13	A	A
1427288_at	5.2	10	A	A
1427289_at	5.4	48	A	P
1427290_at	208.7	151.5	P	P
1427291_at	22.1	209.2	A	P
1427292_at	4.1	7.5	A	A
1427293_a_at	147.4	84.4	P	P
1427294_a_at	1060.8	1252.5	P	P
1427295_at	738.3	733.9	P	P
1427296_at	3548.2	3772.7	P	P
1427297_at	1898.6	2774.4	P	P
1427298_at	58.7	42.7	A	M
1427299_at	699.4	426.8	P	P
1427300_at	8.5	4.1	A	A
1427301_at	4.2	2.1	A	A
1427302_at	1873.9	1835	P	P
1427303_at	42.4	20.4	A	A
1427304_at	146.6	299.6	A	P
1427305_at	1213.1	1260.8	P	P
1427306_at	51.7	218.3	P	P
1427307_a_at	180.9	76.7	P	M
1427308_at	128.9	46.4	P	P
1427309_at	482.5	524.1	P	P
1427310_at	3465.7	2520.8	P	P
1427311_at	97.3	94.8	P	P
1427312_at	2.9	1.3	A	A
1427313_at	3.5	32.1	A	A
1427314_at	3047.6	3333.1	P	P
1427315_at	78.7	12.9	A	A
1427316_s_at	114.1	232.4	P	P
1427317_at	621.9	345.5	P	P
1427318_s_at	193.5	70.3	A	A
1427319_at	913.9	1289	P	P
1427320_at	32.9	13.4	A	A
1427321_s_at	292	274.3	P	P
1427322_at	384.5	578.7	P	P
1427323_s_at	120.2	191.7	A	P
1427324_at	246.9	303.9	A	P
1427325_s_at	166.4	112.2	P	P
1427326_at	144.7	202.8	P	P
1427327_at	19.7	37.4	A	M
1427328_a_at	299.5	133	P	A
1427329_a_at	8.2	20.2	A	A
1427330_at	85	99	A	A
1427331_at	6.1	46.5	A	A
1427332_at	630.4	492.3	P	P
1427333_s_at	867.6	577	P	P
1427334_s_at	2154.4	1138.8	P	P
1427335_at	55.5	63.4	A	P
1427336_at	17	37.5	A	A
1427337_at	17.9	4	A	A
1427338_at	107.7	210.7	A	P
1427339_at	226.6	245.3	P	P
1427340_at	4.9	1.2	A	A
1427341_at	144.6	215.2	P	P
1427342_at	914	1023	P	P
1427343_at	150.4	232.6	M	P
1427344_s_at	177.8	250	A	P
1427345_a_at	2.6	28.5	A	A
1427346_at	215.6	78.2	P	P
1427347_s_at	1064.5	729.4	P	P
1427348_at	59.4	87.5	A	A
1427349_x_at	788	615.5	P	P
1427350_a_at	604.1	946.3	P	P
1427351_s_at	6.7	3.5	A	A
1427352_at	35	50.6	A	P
1427353_at	93.8	156.8	M	P
1427354_at	18.8	19.2	A	A
1427355_at	42.5	58.9	A	P
1427356_at	309.4	113.8	P	A
1427357_at	109	46.7	P	A
1427358_a_at	481.2	351.5	P	P
1427359_at	114.4	234.1	P	P
1427360_at	55.5	93.9	A	A
1427361_at	82.3	69	A	A
1427362_x_at	128.8	118.4	A	A
1427363_at	78.4	94.6	A	A
1427364_a_at	1654.7	934.8	P	P
1427365_at	30.4	25.7	A	A
1427366_at	23.5	19.4	A	A
1427367_at	59.9	97.6	A	A
1427368_x_at	30.9	51	A	A
1427369_at	72	50.2	P	A
1427370_at	7.7	2.9	A	A
1427371_at	32.2	26.5	A	P
1427372_at	34.9	35.7	A	P
1427373_at	9.1	7.2	A	A
1427374_at	132.9	70.6	A	A
1427375_at	1051.4	986.2	P	P
1427376_a_at	191.6	398.8	P	P
1427377_x_at	15.2	33.4	A	A
1427378_at	52.4	38.7	A	A
1427379_at	202.3	83.6	P	P
1427380_at	1.9	1.9	A	A
1427381_at	8.9	4.8	A	A
1427382_a_at	783.1	535.9	P	P
1427383_at	62.7	50.5	A	A
1427384_at	625.1	346.6	P	P
1427385_s_at	393.9	1147.3	P	P
1427386_at	364.2	528.3	P	P
1427387_a_at	8.9	63.7	A	A
1427388_at	85.1	122.9	A	P
1427389_at	15.8	2.1	A	A
1427390_at	330.5	336.6	P	P
1427391_a_at	152.6	165.5	A	P
1427392_at	66.3	28.4	A	A
1427393_at	20.3	2.4	A	A
1427394_at	46.8	29.1	A	A
1427395_a_at	6.3	8.3	A	A
1427396_a_at	7353.9	7965.6	P	P
1427397_at	131.2	228.6	P	P
1427398_at	63	1.8	A	A
1427399_a_at	3.9	29.6	A	A
1427400_at	29.3	32.7	A	A
1427401_at	12.3	26.3	A	A
1427402_at	116.5	204.4	A	A
1427403_at	7.5	2	A	A
1427404_x_at	21934	21687.1	P	P
1427405_s_at	67.1	144.3	P	P
1427406_at	5.7	215.9	A	P
1427407_s_at	283.3	380.5	P	P
1427408_a_at	531.6	1845.8	P	P
1427409_at	47.7	141.9	A	A
1427410_at	11.9	9.5	A	A
1427411_s_at	56.2	16.5	A	A
1427412_s_at	175.6	341.5	P	P
1427413_a_at	1395	2376	P	P
1427414_at	111.3	413.6	P	P
1427415_at	21.9	4.5	A	A
1427416_x_at	348.8	190.9	P	P
1427417_at	45.6	39.9	A	A
1427418_a_at	6807.5	5622.5	P	P
1427419_x_at	5.2	1	A	A
1427420_at	34.5	7.8	A	A
1427421_at	22	33.1	A	A
1427422_at	10.7	13.5	A	A
1427423_at	7.7	7.1	A	A
1427424_at	10.8	299.5	A	P
1427425_at	43.6	86.5	A	P
1427426_at	29.6	5.8	A	A
1427427_at	8.6	88.8	A	P
1427428_at	17.6	19.1	A	A
1427429_at	9.4	1.4	A	A
1427430_at	203.1	435.6	P	P
1427431_at	4.6	6.6	A	A
1427432_a_at	8531.5	7372.9	P	P
1427433_s_at	34.4	3.3	A	A
1427434_at	39.3	31.1	A	A
1427435_at	79	22.1	A	A
1427436_at	64.3	51.2	A	A
1427437_at	8.4	30.3	A	A
1427438_at	5.9	2.4	A	A
1427439_s_at	6839.4	6502.6	P	P
1427440_a_at	15.6	195.5	A	P
1427441_a_at	1237.7	1656.5	P	P
1427442_a_at	1596.3	1414.7	P	P
1427443_at	15.8	1	A	A
1427444_at	21.7	150.1	A	A
1427445_a_at	100.2	151.1	A	P
1427446_s_at	6.5	69.4	A	P
1427447_a_at	968.3	1180.6	P	P
1427448_at	483.6	539.7	P	P
1427449_a_at	535.6	608.4	P	P
1427450_x_at	346.9	476.3	P	P
1427451_a_at	7.9	16	A	A
1427452_at	51.8	31.6	A	A
1427453_at	5	1.6	A	A
1427454_at	92.6	21.8	A	A
1427455_x_at	48	1.7	A	A
1427456_at	241.1	254.8	P	P
1427457_a_at	8.3	106.1	A	P
1427458_at	13.4	4	A	A
1427459_at	6.2	4	A	A
1427460_at	345.5	483.6	P	P
1427461_at	46.9	217.7	A	P
1427462_at	256.7	470.2	P	P
1427463_at	100.8	135	M	P
1427464_s_at	7481.3	5114.5	P	P
1427465_at	7.5	29.6	A	A
1427466_at	62.5	91.3	A	A
1427467_a_at	556.2	378.3	P	P
1427468_at	913.6	1196	P	P
1427469_at	432.5	618.8	P	P
1427470_s_at	143.5	104.9	P	P
1427471_at	388.7	747.2	P	P
1427472_a_at	5.1	40.8	A	A
1427473_at	178.9	244.1	A	P
1427474_s_at	624.5	768.7	P	P
1427475_a_at	868.2	617.4	P	P
1427476_a_at	385.4	827.1	P	P
1427477_at	21.3	19.7	A	A
1427478_at	108.4	242	P	P
1427479_at	529.7	203.8	P	P
1427480_at	26.7	7.9	A	A
1427481_a_at	55.1	263.9	P	P
1427482_a_at	54.7	161.9	A	P
1427483_at	116.1	76	P	P
1427484_at	240.9	175.4	P	P
1427485_at	6.7	21.8	A	A
1427486_at	15.6	14.6	A	A
1427487_at	149	275.9	A	P
1427488_a_at	198.4	101.4	P	A
1427489_at	69.9	25.2	P	A
1427490_at	604.9	833.5	P	P
1427491_at	230.7	220.2	P	P
1427492_at	49.5	33.7	A	P
1427493_at	141.8	75.1	P	A
1427494_at	11	8.6	A	A
1427495_at	21.6	1.6	A	A
1427496_at	190.1	222.5	P	P
1427497_at	6.8	28.7	A	A
1427498_a_at	389.7	707.3	P	P
1427499_at	65.4	132.2	P	P
1427500_at	50.2	123.4	P	P
1427501_at	53.1	31.1	A	A
1427502_at	182.8	118.8	A	A
1427503_at	52.9	37.6	A	M
1427504_s_at	17385	12733.4	P	P
1427505_a_at	684.5	705.8	P	P
1427506_at	228.3	222.8	P	P
1427507_at	3.2	2.8	A	A
1427508_at	109.7	108.1	A	A
1427509_at	19.2	27.4	A	A
1427510_at	193.3	211.4	P	P
1427511_at	33.5	15.2	A	A
1427512_a_at	96.6	244.3	A	P
1427513_at	51.2	43.9	A	A
1427514_at	68	21.2	A	A
1427515_at	132.3	13	P	A
1427516_a_at	20.2	57.3	A	M
1427517_at	33.5	0.4	A	A
1427518_at	775.1	510.8	P	P
1427519_at	5.9	3.7	A	A
1427520_a_at	5.8	9.2	A	A
1427521_a_at	5.8	6.7	A	A
1427522_at	15.1	29.4	A	A
1427523_at	54.4	44.6	A	A
1427524_a_at	336.9	714.6	P	P
1427525_at	130.9	109	P	P
1427526_at	212.8	236.8	P	P
1427527_a_at	3.3	10.3	A	A
1427528_a_at	115.1	128.8	A	A
1427529_at	86.4	114.8	A	P
1427530_at	41	69.6	A	A
1427531_a_at	74.1	114.9	A	A
1427532_at	24.5	11.4	A	A
1427533_at	84.2	259.7	P	P
1427534_at	35.5	9.6	A	A
1427535_s_at	231.8	134.7	P	P
1427536_at	164.1	150.1	A	A
1427537_at	258.6	247.5	P	P
1427538_at	2.8	46.3	A	A
1427539_a_at	2117.2	1453.5	P	P
1427540_at	245.5	478.2	P	P
1427541_x_at	638.6	1091.1	P	P
1427542_at	11.2	4	A	A
1427543_s_at	164.1	97.7	P	P
1427544_a_at	226.9	169.2	P	P
1427545_at	59.7	27.2	A	A
1427546_at	48.9	57.4	A	M
1427547_a_at	5.2	16.3	A	A
1427548_a_at	6431.9	4438.6	P	P
1427549_s_at	0.7	6.1	A	A
1427550_at	95.1	377.7	P	P
1427551_at	11.5	76.4	A	A
1427552_a_at	380.2	380.3	P	P
1427553_at	6.4	3.4	A	A
1427554_at	86.3	167.1	A	P
1427555_at	27.4	55.6	A	A
1427556_at	67.2	27.1	A	A
1427557_at	74.2	150	P	P
1427558_s_at	192	183.8	A	P
1427559_a_at	515	635.8	P	P
1427560_at	70.1	79.6	A	P
1427561_a_at	22.5	121.6	A	A
1427562_a_at	30.4	2.2	A	A
1427563_at	2.3	12.9	A	A
1427564_at	138.6	197.5	P	P
1427565_a_at	419.4	992.4	P	P
1427566_at	2.8	13	A	A
1427567_a_at	3863.5	3071.5	P	P
1427568_a_at	287.3	308.4	P	P
1427569_a_at	413.5	424.5	P	P
1427570_at	48.7	77.8	A	A
1427571_at	1.6	3	A	A
1427572_at	45.9	58.3	A	A
1427573_at	390.1	285.5	P	P
1427574_s_at	9.9	68.2	A	A
1427575_at	11.8	1.7	A	A
1427576_at	32.3	2.1	A	A
1427577_x_at	33.8	4.1	A	A
1427578_a_at	6265.7	4707.3	P	P
1427579_at	51	2.3	A	A
1427580_a_at	1602.5	68.5	P	A
1427581_at	297.9	733.8	P	P
1427582_at	9.1	49.5	A	A
1427583_at	62.1	113	P	P
1427584_at	253	66	P	P
1427585_at	6.8	3.2	A	A
1427586_at	12	117.1	A	A
1427587_at	4.6	9.2	A	A
1427588_a_at	182.8	251	A	A
1427589_at	63.5	10.7	A	A
1427590_at	104	83.5	A	P
1427591_at	8.7	44.9	A	A
1427592_at	9.9	19.2	A	A
1427593_at	126.2	60.3	P	A
1427594_at	5.5	1.2	A	A
1427595_at	72.6	364	A	P
1427596_at	10.6	30.3	A	P
1427597_at	13.2	6.7	A	A
1427598_at	1.9	2.6	A	A
